노드ID,노드명,노드유형코드,노드유형명,회전제한유무,회전제한유무명,X좌표,Y좌표,TM_X좌표,TM_Y좌표
1020013500,이촌고가차도(남측),104,도로시설물,0,무,126.958587,37.5243244,196339.223157,447204.63219
1020013700,동빙고어린이집,101,도로교차점,1,유,126.9924686,37.5248544,199334.256639,447262.673244
1020013800,차병원공업사_보광동길_진입,101,도로교차점,0,무,127.0019398,37.5252165,200171.469848,447302.839049
1020013900,보광동사거리,101,도로교차점,0,무,127.0024711,37.5252757,200218.437463,447309.40243
1020014200,이촌고가차도(북측),104,도로시설물,0,무,126.9567814,37.5256373,196179.679088,447350.417899
1020014300,이촌대림아파트(강변북로),108,IC 및 JC,0,무,126.9536309,37.5252935,195901.171267,447312.387059
1020014400,한강중교앞,101,도로교차점,1,유,126.9918489,37.5258413,199279.487779,447372.210963
1020014500,노정치과의원,101,도로교차점,0,무,126.9963561,37.5259571,199677.901246,447385.037548
1020014600,정상학원,101,도로교차점,0,무,126.9971823,37.526022,199750.926392,447392.234229
1020014700,이촌대림아파트(강변북로),108,IC 및 JC,0,무,126.9534103,37.5269616,195881.770391,447497.540306
1020014800,용산역앞,101,도로교차점,1,유,126.965179,37.5263244,196922.017783,447426.362461
1020014900,보광고가차도(동측),104,도로시설물,0,무,127.0043215,37.5268831,200381.99729,447487.812709
1020015000,한강중교앞,103,속성변화점,1,유,126.9916198,37.5274075,199259.247114,447546.042561
1020015100,이촌대림아파트(강변북로),108,IC 및 JC,0,무,126.9530055,37.5274066,195846.005532,447546.940653
1020015200,국제빌딩앞삼거리,101,도로교차점,1,유,126.9667307,37.5279703,197059.244041,447608.995266
1020015300,현대하이페리온아파트,101,도로교차점,1,유,127.0058802,37.5279708,200519.767409,447608.544766
1020015400,우루과이대사관저,101,도로교차점,0,무,126.9927174,37.5283823,199356.273103,447654.22517
1020015500,강변북로-한남로램프(3),108,IC 및 JC,0,무,127.0066657,37.5276052,200589.204252,447567.971651
1020015600,반포로-장문고개서길진출로,101,도로교차점,0,무,126.9915275,37.5289206,199251.108339,447713.975262
1020015700,한남역,101,도로교차점,1,유,127.0067379,37.5285375,200595.570686,447671.449579
1020015800,용산역광장앞삼거리,101,도로교차점,1,유,126.9655738,37.5286523,196957.008837,447684.719168
1020015900,강변북로-한남로램프(4),108,IC 및 JC,0,무,127.0113874,37.5286867,201006.55459,447688.046682
1020016000,강변북로-한남로램프(1),108,IC 및 JC,0,무,127.0115363,37.5286875,201019.716274,447688.129597
1020016100,한남역_두무개길_진출,101,도로교차점,0,무,127.0074983,37.5289926,200662.785455,447721.965394
1020016200,한남역_남계천길_진입,101,도로교차점,0,무,127.0069625,37.5292409,200615.424988,447749.51725
1020016400,반포로-장문고개서길진입로,101,도로교차점,0,무,126.9918491,37.5291271,199279.535145,447736.889684
1020016500,철도건설본부,101,도로교차점,1,유,126.9666249,37.5294416,197049.954943,447772.287607
1020016600,용산구청,101,도로교차점,1,유,126.9913819,37.5294452,199238.243601,447772.20669
1020016800,전자상가입구,101,도로교차점,0,무,126.9682471,37.5295711,197193.347542,447786.617541
1020016900,강변북로-이촌동길램프(13),108,IC 및 JC,0,무,126.9527707,37.5296033,195825.377846,447790.757092
1020017000,용산구청,101,도로교차점,0,무,126.9913886,37.5298137,199238.835479,447813.098067
1020017100,한남주차장,101,도로교차점,0,무,127.0069513,37.5296875,200614.425203,447799.087451
1020017300,강변북로-용호로램프(1),108,IC 및 JC,0,무,126.9512077,37.5298632,195687.239252,447819.673206
1020017400,강변북로-용호로램프(6),108,IC 및 JC,0,무,126.9511342,37.5299541,195680.75055,447829.767598
1020017500,원효대교북단,108,IC 및 JC,0,무,126.9523654,37.5299851,195789.577726,447833.156121
1020017700,한남주차장_남계천길_진입_1,101,도로교차점,1,유,127.0068684,37.530116,200607.094859,447846.639798
1020017800,유미빌딩,101,도로교차점,1,유,126.9673857,37.5301493,197117.223626,447850.809042
1020017900,한남주차장_한강진길_진출,101,도로교차점,1,유,127.0073065,37.5301927,200645.817941,447855.15344
1020018000,용산구청,101,도로교차점,0,무,126.9909773,37.530481,199202.490767,447887.162303
1020018100,정수기능대학,101,도로교차점,0,무,126.9967774,37.5303568,199715.154654,447873.353525
1020018200,찬우물삼거리,101,도로교차점,0,무,126.9914043,37.5305345,199240.227879,447893.096152
1020018300,한남대교북단,108,IC 및 JC,0,무,127.0129306,37.5317732,201142.911446,448030.628644
1020018400,이촌동길진입로,101,도로교차점,0,무,126.9545712,37.5306544,195984.577506,447907.345476
1020018500,한남주차장_남계천길_진입_2,101,도로교차점,0,무,127.0064362,37.5306733,200568.892625,447908.493702
1020018600,한남주차장_남계천길_진출,101,도로교차점,0,무,127.0067707,37.5307003,200598.457601,447911.489969
1020018700,이촌동길진출로,101,도로교차점,0,무,126.9543147,37.5307599,195961.910249,447919.061547
1020018900,강변북로-용호로램프(3),108,IC 및 JC,0,무,126.9515851,37.530675,195720.645832,447909.758204
1020019100,삼구빌딩_이촌동길_진입_1,101,도로교차점,1,유,126.9547844,37.5310441,196003.446391,447950.588908
1020019200,강변북로-용호로램프(4),108,IC 및 JC,0,무,126.9511573,37.5310532,195682.85259,447951.756777
1020019300,원효로현대자동차서비스,101,도로교차점,0,무,126.9543442,37.5313613,195964.553397,447985.807354
1020019500,한남2고가차도(남측),104,도로시설물,0,무,127.0089144,37.5318071,200787.927893,448034.3475
1020019600,보광초교,101,도로교차점,1,유,126.9966744,37.5314058,199706.052969,447989.770424
1020019700,원효로현대자동차서비스,101,도로교차점,0,무,126.9538668,37.5314062,195922.364151,447990.815169
1020019800,삼구빌딩_이촌동길_진입_2,101,도로교차점,0,무,126.9549714,37.5315077,196019.998865,448002.033574
1020020000,보광청화아파트,101,도로교차점,1,유,126.9950714,37.531522,199564.368311,448002.682117
1020020100,강변북로-용호로램프(5),108,IC 및 JC,0,무,126.9490557,37.5318418,195497.140923,448039.384967
1020020200,삼구빌딩_용호로_진출_2,101,도로교차점,0,무,126.9548392,37.5316133,196008.324586,448013.759406
1020020300,용안카센타,101,도로교차점,0,무,126.9653584,37.5318317,196938.100351,448037.605249
1020020400,성촌공원,101,도로교차점,1,유,126.9556654,37.5319363,196081.366339,448049.569731
1020020500,원효로-용호로진출로,101,도로교차점,1,유,126.9539366,37.5322038,195928.569158,448079.335415
1020020600,원효로-용호로진입로2,101,도로교차점,0,무,126.9565324,37.5323744,196158.01495,448098.155621
1020020700,현대시장,101,도로교차점,1,유,127.0068251,37.5324703,200603.248027,448107.942397
1020020800,현대자동차서비스,101,도로교차점,0,무,126.9528095,37.5323565,195828.961906,448096.328748
1020020900,용산전자단지우체국,101,도로교차점,1,유,126.9569355,37.5324851,196193.65573,448110.434603
1020021000,원효전자상가,101,도로교차점,0,무,126.9641367,37.5326157,196830.150135,448124.653339
1020021100,원효로로-용호로진출로,101,도로교차점,0,무,126.9561715,37.5326924,196126.136603,448133.467024
1020021200,산호APT,101,도로교차점,0,무,126.9517228,37.5327218,195732.932718,448136.925119
1020021300,철도정비창,101,도로교차점,1,유,126.9575489,37.5327016,196247.882193,448134.436769
1020021400,이태원천주교회,101,도로교차점,0,무,126.995599,37.533063,199611.014446,448173.709125
1020021500,스페이스 빌딩,101,도로교차점,0,무,126.9567357,37.5330397,196176.016914,448171.994313
1020021600,전자랜드,101,도로교차점,1,유,126.9615411,37.5331584,196600.755926,448184.97846
1020021800,민영태크(주),101,도로교차점,0,무,126.9566704,37.533137,196170.250226,448182.792958
1020021900,순천향병원,101,도로교차점,0,무,127.0063799,37.5332422,200563.891178,448193.601422
1020022100,용산전자상가,101,도로교차점,1,유,126.9629629,37.5332947,196726.433261,448200.05974
1020022200,이태원지하차도(남측),104,도로시설물,0,무,126.9892076,37.5328435,199046.09196,448149.395412
1020022300,한남오거리,101,도로교차점,1,유,127.0076873,37.5333663,200679.448509,448207.385346
1020022400,농협(농산물백화점),101,도로교차점,1,유,126.9639956,37.5334333,196817.714694,448215.405604
1020022800,원효대교진출입,101,도로교차점,1,유,126.9574546,37.5335533,196239.587489,448228.968173
1020023000,성불사앞,101,도로교차점,0,무,126.9564152,37.5336273,196147.723972,448237.22319
1020023100,원효로진출입(강변북로),108,IC 및 JC,0,무,126.9455297,37.5336754,195185.604211,448243.060795
1020023300,나진상가,101,도로교차점,1,유,126.9667554,37.5338036,197061.661015,448256.416103
1020023400,강변북로-일반국도46호선램프(3),108,IC 및 JC,0,무,126.9439668,37.5340787,195047.491435,448287.90776
1020023500,삼성테마트,101,도로교차점,0,무,126.9506132,37.5341538,195634.940823,448295.905685
1020023600,한남2고가차도_남게천길_진출,101,도로교차점,0,무,127.0063323,37.5342019,200559.681525,448300.12612
1020023700,한성빌딩,101,도로교차점,0,무,127.0103494,37.5342464,200914.733789,448305.094306
1020023800,한남2고가차도_한남로_진입,101,도로교차점,0,무,127.0069131,37.5342941,200611.015282,448310.356762
1020023900,현대카인테리어,101,도로교차점,0,무,126.9475648,37.5343247,195365.520367,448315.02187
1020024000,강변북로-원효로램프(3),108,IC 및 JC,0,무,126.9459227,37.534582,195220.396119,448343.663073
1020024100,UN빌리지,101,도로교차점,0,무,127.0102522,37.5345683,200906.134814,448340.813127
1020024200,이태원소방파출소,101,도로교차점,1,유,126.9955912,37.5346133,199610.330276,448345.769555
1020024300,강변북로-원효로램프(2),108,IC 및 JC,0,무,126.9482712,37.5346003,195427.967799,448345.572409
1020024400,녹사평역,103,속성변화점,1,유,126.9873323,37.5345697,198880.366081,448340.9985
1020024500,원효전화국,101,도로교차점,1,유,126.9602786,37.5348148,196489.248821,448368.86689
1020024600,한남동주유소,101,도로교차점,0,무,127.006318,37.5350884,200558.408402,448398.515323
1020024700,삼각지역_한강로_진출_1,101,도로교차점,0,무,126.9735399,37.5350043,197661.347733,448389.48756
1020024800,녹사평역_이태원로_진입,101,도로교차점,0,무,126.9852347,37.5350023,198694.985835,448389.041122
1020024900,삼각지역_이태원로_진입,101,도로교차점,0,무,126.9749769,37.5349768,197788.354464,448386.400156
1020025000,용산고가차도(남측),104,도로시설물,0,무,126.969955,37.5351585,197344.501164,448406.699737
1020025100,삼각지역_한강로_진입_2,101,도로교차점,0,무,126.9734329,37.5350709,197651.894984,448396.879822
1020025200,삼각지역_이태원로_진출,101,도로교차점,0,무,126.9750593,37.5350627,197795.636887,448395.937782
1020025300,제일기획,101,도로교차점,1,유,126.9987224,37.5352403,199887.084996,448415.35511
1020025400,한남2고가차도(북측),104,도로시설물,0,무,127.0062186,37.5353198,200549.620138,448424.19884
1020025500,원효로2가,101,도로교차점,1,유,126.9616366,37.5353665,196609.303749,448430.051909
1020025600,삼각지,101,도로교차점,1,유,126.9740467,37.5356282,197706.160846,448458.723539
1020025700,도화우성아파트입구,101,도로교차점,0,무,126.9479707,37.5356783,195401.472023,448465.239357
1020025800,삼각지역_백범로_진출,101,도로교차점,0,무,126.9732142,37.535868,197632.588088,448485.358479
1020025900,삼각지역_백범로_진입,101,도로교차점,0,무,126.9732648,37.5359683,197637.065954,448496.491704
1020026000,녹사평역_반포로_진출,101,도로교차점,0,무,126.9868795,37.5363357,198840.378007,448537.01077
1020026100,삼각지역_한강로_진입_1,101,도로교차점,0,무,126.9742878,37.5365231,197727.498707,448558.035684
1020026200,태국대사관,101,도로교차점,0,무,126.995385,37.536324,199592.115882,448535.644085
1020026300,삼각지역_한강로_진출_2,101,도로교차점,0,무,126.9741535,37.5365075,197715.624311,448556.304001
1020026400,용산고가차도(북측),104,도로시설물,0,무,126.9705502,37.5363363,197397.153353,448537.404165
1020026500,삼각지고가차도(밑),101,도로교차점,1,유,126.970665,37.5367077,197407.309404,448578.624346
1020026600,서울중앙우체국,101,도로교차점,0,무,126.9583245,37.5368091,196316.63431,448590.283896
1020026700,오리온(주),101,도로교차점,1,유,126.970156,37.5368596,197362.330147,448595.491568
1020026800,용산등기소,101,도로교차점,1,유,126.9696171,37.5370263,197314.705052,448614.012438
1020026900,용문새마을금고,101,도로교차점,0,무,126.9596486,37.5372577,196433.68621,448640.025662
1020027000,준노블리안Ville,103,속성변화점,0,무,127.0133323,37.537229,201178.325462,448636.154864
1020027100,삼각지고가차도(서측),104,도로시설물,0,무,126.9677533,37.537595,197150.001598,448677.181835
1020027200,고당빌딩,101,도로교차점,0,무,126.964988,37.5374406,196905.596484,448660.13405
1020027300,이레빌딩,101,도로교차점,1,유,126.9680703,37.5374983,197178.0142,448666.438046
1020027400,원효오피스텔,101,도로교차점,0,무,126.965749,37.5376722,196972.865214,448685.809821
1020027500,동호대교북단,105,행정경계,0,무,127.0166973,37.537701,201475.719491,448688.58765
1020027700,용산구-성동구경계(2),105,행정경계,0,무,127.0161277,37.5380901,201425.371824,448731.769408
1020027900,충남마대상사,101,도로교차점,1,유,126.9708669,37.5380671,197425.199242,448729.492049
1020028000,용문빌딩,101,도로교차점,0,무,126.963322,37.5381686,196758.383526,448740.990864
1020028200,호성빌딩,101,도로교차점,0,무,127.0015851,37.5383364,200140.093314,448758.983402
1020028300,재정관리단앞,101,도로교차점,1,유,126.9868142,37.5383456,198834.632127,448760.083961
1020028400,그랜드홈마트,101,도로교차점,1,유,126.9590464,37.5382228,196380.503752,448747.162282
1020028500,수원부동산,101,도로교차점,0,무,126.9597078,37.5384955,196438.977888,448777.397603
1020028600,온누리빌라,101,도로교차점,1,유,126.9610178,37.5385913,196554.759786,448787.980958
1020028900,대우이안,101,도로교차점,1,유,126.9708815,37.5389611,197426.522161,448828.710998
1020029000,용산구-성동구경계(3),105,행정경계,0,무,127.0119517,37.5390171,201056.286156,448834.592761
1020029100,효창공원앞역,101,도로교차점,1,유,126.9613909,37.5393095,196587.76089,448867.682216
1020029200,도원삼성래미안아파트,101,도로교차점,0,무,126.9582973,37.5394345,196314.357786,448881.676718
1020029300,북한남삼거리_이태원로_진입,101,도로교차점,0,무,127.0017195,37.5403123,200151.963435,448978.284882
1020029400,한남고가차도남단,101,도로교차점,0,무,127.0045683,37.5378386,200403.752124,448703.744672
1020029500,용산서,101,도로교차점,0,무,126.9690385,37.5402081,197263.683031,448967.161559
1020029600,한미연구소,101,도로교차점,1,유,126.9968499,37.540916,199721.603224,449045.28552
1020029700,용마루고개,101,도로교차점,1,유,126.9576778,37.5408429,196259.6769,449038.008078
1020029800,서울용암초등학교,101,도로교차점,0,무,126.9880585,37.5419883,198944.656954,449164.359821
1020029900,하얏트호텔,101,도로교차점,0,무,126.9968589,37.5411925,199722.396976,449075.977249
1020030000,북한남삼거리_이태원로_진출,101,도로교차점,0,무,127.0019562,37.541221,200172.880605,449079.138725
1020030100,용산구-마포구경계(2),105,행정경계,0,무,126.9567442,37.5412907,196177.192881,449087.749844
1020030200,남영역,101,도로교차점,1,유,126.9708196,37.5416832,197421.144494,449130.83931
1020030300,북한남삼거리_한남로_진입,101,도로교차점,0,무,127.0030338,37.5416312,200268.116513,449124.672859
1020030400,효창맨숀아파트,101,도로교차점,1,유,126.9621229,37.5421396,196652.582503,449181.76112
1020030500,북한남삼거리_한남로_진출,101,도로교차점,0,무,127.0012078,37.5426881,200106.741637,449241.96173
1020030600,북한남삼거리,101,도로교차점,1,유,127.0023052,37.5420248,200203.726724,449168.353934
1020030700,남산3호터널남단,101,도로교차점,1,유,126.9884673,37.5441923,198980.814711,449408.975883
1020030800,남산관광고가차도(남측),104,도로시설물,0,무,127.0005661,37.5426776,200050.028086,449240.801971
1020030900,주공이태원아파트,101,도로교차점,0,무,126.989073,37.5434472,199034.33521,449326.278028
1020031000,청파치안센터,101,도로교차점,1,유,126.9707108,37.5441899,197411.619475,449409.049242
1020031200,용암초등학교,101,도로교차점,1,유,126.9910682,37.5443415,199210.671942,449425.512375
1020031300,남산2호터널_남산3호터널_진출,101,도로교차점,0,무,126.9893792,37.5439513,199061.398308,449382.221318
1020031400,농협남영동지점,101,도로교차점,1,유,126.9721744,37.544374,197540.961296,449429.448657
1020031500,버티고개삼거리,101,도로교차점,0,무,127.0021365,37.5443555,200188.809855,449427.028951
1020031600,남산2호터널(남측),104,도로시설물,0,무,126.9900353,37.5445381,199119.390509,449447.340543
1020031700,남산3호터널_남산3호터널_진입,101,도로교차점,0,무,126.9882591,37.5448199,198962.428444,449478.637443
1020031800,명신프라자,101,도로교차점,1,유,126.967964,37.5447035,197168.891452,449466.135856
1020031900,숙명여대입구,101,도로교차점,1,유,126.9706297,37.5449336,197404.475711,449491.599407
1020032000,숙대입구역,101,도로교차점,1,유,126.9719989,37.5451178,197525.48314,449511.998822
1020032100,버티고개삼거리,104,도로시설물,0,무,127.002564,37.5457636,200226.581109,449583.309432
1020032200,용산2가새마을금고,101,도로교차점,0,무,126.9853488,37.5458559,198705.250618,449593.655419
1020032300,용산고교,101,도로교차점,0,무,126.9784763,37.5459521,198097.92482,449604.450441
1020032400,한남로거리,101,도로교차점,0,무,127.0025891,37.5462287,200228.800483,449634.93109
1020032500,용산2가동주민센터,101,도로교차점,1,유,126.9851839,37.5465877,198690.698506,449674.882665
1020032600,리차드빌딩,101,도로교차점,0,무,126.9633721,37.5465812,196763.178558,449674.680856
1020032700,한남로삼거리,101,도로교차점,0,무,127.0029448,37.5467593,200260.229948,449693.827534
1020032800,구립용산노인전문요양원,101,도로교차점,0,무,126.9615397,37.5468428,196601.253234,449703.785081
1020032900,버티고개삼거리,101,도로교차점,0,무,127.0026105,37.5468689,200230.690644,449705.986999
1020033000,버티고개삼거리,101,도로교차점,0,무,127.0031532,37.546994,200278.646469,449719.877652
1020033100,용산구-마포구경계(3),101,도로교차점,1,유,126.9606623,37.5472954,196523.744273,449754.045432
1020033200,버티고개삼거리,101,도로교차점,0,무,127.0025731,37.5470328,200227.383346,449724.17714
1020033300,다산로거리,101,도로교차점,1,유,127.0041226,37.5475583,200364.307197,449782.50376
1020033400,버티고개삼거리,101,도로교차점,0,무,127.0030417,37.547379,200268.792423,449762.607053
1020033500,용산구-중구경계(1),105,행정경계,0,무,127.0054073,37.5477175,200477.835606,449800.180198
1020033600,장춘단길거리,101,도로교차점,0,무,127.0018991,37.5480255,200167.821369,449834.35525
1020033700,청파동삼거리,101,도로교차점,1,유,126.970067,37.5482662,197354.866237,449861.487646
1020033800,용산구-중구경계(5),105,행정경계,0,무,126.9942308,37.5483279,199490.185021,449867.929157
1020033900,용산구-중구경계(4),105,행정경계,0,무,126.9972737,37.5488111,199759.078441,449921.545381
1020034000,청파1로-한강로진입로,101,도로교차점,0,무,126.9717419,37.5489912,197502.898439,449941.90813
1020034200,항강로-청파1로진출로,101,도로교차점,0,무,126.9717635,37.5496323,197504.828792,450013.063928
1020034300,용산구-중구경계(2),105,행정경계,0,무,126.9996839,37.5498725,199972.071096,450039.342526
1020034400,용산구-중구경계(3),105,행정경계,0,무,126.9985265,37.5499055,199869.790031,450043.011422
1020034500,후암시장,101,도로교차점,0,무,126.9773229,37.5502315,197996.11295,450079.431391
1020034600,동자노인정,101,도로교차점,1,유,126.974015,37.5503573,197703.808416,450093.46977
1020034700,동자주유소,101,도로교차점,1,유,126.9719925,37.5503635,197525.086265,450094.215612
1020034800,용산구-마포구경계(1),105,행정경계,1,유,126.9622886,37.5514151,196667.642742,450211.228761
1020034900,만리시장,101,도로교차점,1,유,126.9629712,37.5519324,196727.981077,450268.616065
1020035000,남산도서관,101,도로교차점,1,유,126.982079,37.5521355,198416.430874,450290.661917
1020035100,용산구-중구경계(6),105,행정경계,0,무,126.9843952,37.5527232,198621.11295,450355.855381
1020035200,안중근의사기념관,101,도로교차점,1,유,126.9792894,37.5529371,198169.951162,450379.687773
1020035300,용산구-중구경계(7),105,행정경계,0,무,126.9793682,37.5533384,198176.918243,450424.220471
1020035400,동자로터리_한강로_진출,101,도로교차점,0,무,126.9727593,37.5532167,197592.938585,450410.867719
1020035500,벽산빌딩,101,도로교차점,1,유,126.9740866,37.5537319,197710.237804,450468.014685
1020035600,동자로터리_후암동길_진입,101,도로교차점,0,무,126.9737199,37.553838,197677.84037,450479.794516
1020035800,남산빌딩,101,도로교차점,0,무,126.978813,37.5540265,198127.882328,450500.602598
1020035900,공덕1동사무소,101,도로교차점,0,무,126.9657279,37.5541467,196971.662814,450514.282181
1020036000,소화아동병원,101,도로교차점,1,유,126.9690306,37.5543514,197263.498814,450536.904101
1020036100,서울역고가차도(서측)_2,101,도로교차점,0,무,126.9675625,37.5547631,197133.791445,450582.643858
1020036300,서부역_청파로_진입,101,도로교차점,0,무,126.9689579,37.5549697,197257.102039,450605.528932
1020036600,서부역_만리재길_진출,101,도로교차점,0,무,126.9682247,37.5552022,197192.325755,450631.36054
1020036800,도동삼거리,101,도로교차점,1,유,126.9766171,37.5552108,197933.882826,450632.094163
1020036900,서울역서부,101,도로교차점,0,무,126.9691142,37.5561972,197270.953574,450741.765625
1020037000,용산구-마포구경계(6),105,행정경계,0,무,126.9447796,37.5344657,195119.352511,448330.818791
1020037100,용산구-마포구경계(5),105,행정경계,0,무,126.9447818,37.5344008,195119.548659,448323.613863
1020037200,용산구-마포구경계(4),105,행정경계,0,무,126.9448027,37.5338038,195121.352598,448257.351396
1020037300,강변북로-용호로램프(7),108,IC 및 JC,0,무,126.9524459,37.5306405,195796.725996,447905.889961
1020037400,강변북로-용호로램프(8),108,IC 및 JC,0,무,126.9525422,37.5304082,195805.221541,447880.107353
1020037500,성촌공원,101,도로교차점,0,무,126.9542694,37.5315794,195957.953476,448010.017452
1020037600,원효대교진출입고가차도,104,도로시설물,0,무,126.9568739,37.5332016,196188.244065,448189.959951
1020037700,강변북로-한강로램프(3),101,도로교차점,0,무,126.9614504,37.5219169,196592.232457,446937.31264
1020037800,용산파크자이D동,102,도로시.종점,1,유,126.9714696,37.5364547,197478.416317,448550.512311
1020037900,삼각지고가차도(동측),104,도로시설물,0,무,126.972903,37.5360259,197605.085841,448502.887216
1020038000,왕궁아파트,108,IC 및 JC,0,무,126.9774762,37.5165817,198008.767372,446344.717165
1020038100,반도아파트,108,IC 및 JC,0,무,126.9822799,37.5164311,198433.436509,446327.907358
1020038200,강변북로-동작대로램프(7),108,IC 및 JC,0,무,126.986854,37.5167456,198837.814498,446362.752479
1020038300,서울용암초등학교,101,도로교차점,0,무,126.988563,37.5429566,198989.257959,449271.830678
1020038400,서빙고지하차도(남측),104,도로시설물,0,무,126.9918153,37.5185782,199276.44581,446566.100994
1020038500,잠수교진출입_분기점1,102,도로시.종점,0,무,126.9936159,37.5220022,199435.644714,446946.102981
1020038600,잠수교진출입_분기점2,101,도로교차점,0,무,126.9937503,37.5220171,199447.53042,446947.755485
1020038700,반포대교북단,108,IC 및 JC,0,무,126.9954158,37.5195776,199594.741756,446677.000688
1020038800,강변북로-반포로램프(6),108,IC 및 JC,0,무,126.9960944,37.5201506,199654.740446,446740.586756
1020038900,케이마켓,102,도로시.종점,0,무,126.9999754,37.5346133,199997.826479,448345.764906
1020039000,한남2동지하차도(남측),104,도로시설물,0,무,127.0004558,37.5343344,200040.282983,448314.809817
1020039100,강변북로-반포로램프(8),108,IC 및 JC,0,무,127.0017511,37.5227408,200154.79783,447028.06083
1070011000,기분좋은날,101,도로교차점,1,유,127.0149384,37.5923997,201319.308053,454759.476401
1070011100,개운산입구,101,도로교차점,1,유,127.0363485,37.5924922,203210.167871,454770.26569
1070011200,제일은행,101,도로교차점,1,유,127.015812,37.5924968,201396.460707,454770.271423
1070011300,성북빌라,101,도로교차점,1,유,126.9924738,37.592537,199335.313719,454774.642192
1070011400,성신여대입구역,101,도로교차점,1,유,127.0164916,37.5926827,201456.468327,454790.908964
1070011600,대한경노당,103,속성변화점,0,무,126.9911059,37.5927577,199214.504728,454799.142657
1070011700,성북초교앞,101,도로교차점,1,유,126.9976181,37.5928905,199789.640812,454813.848228
1070011900,실과바늘,101,도로교차점,1,유,127.0163587,37.5933578,201444.720804,454865.839114
1070012000,영샘약국,101,도로교차점,0,무,126.9960686,37.5935327,199652.798038,454885.127121
1070012100,국민은행(종암동지점),101,도로교차점,1,유,127.036184,37.5935518,203195.594592,454887.862634
1070012300,인현당약국,101,도로교차점,0,무,126.9991863,37.5944921,199928.141644,454991.604487
1070012400,한신한진아파트114동,101,도로교차점,0,무,127.0118654,37.5944765,201047.878724,454989.93597
1070012500,명수학교,101,도로교차점,0,무,126.9912041,37.5947676,199223.206229,455022.217501
1070012600,보현사(조계종),101,도로교차점,0,무,127.0135458,37.5949215,201196.276557,455039.353211
1070012700,엔젤오피스텔,101,도로교차점,0,무,127.020385,37.595348,201800.258676,455086.799271
1070012800,성북구민회관,101,도로교차점,0,무,127.0090815,37.5956792,200802.0068,455123.400654
1070012900,삼청터널(북측),104,도로시설물,0,무,126.9836861,37.5959308,198559.282636,455151.411265
1070013000,풍림아파트,101,도로교차점,1,유,127.0225413,37.5963082,201990.662925,455193.412016
1070013100,팔정사,101,도로교차점,0,무,126.9862746,37.5963316,198787.883093,455195.861354
1070013200,한국전사(주),101,도로교차점,0,무,126.985595,37.596486,198727.875473,455213.006389
1070013300,흥천사입구,101,도로교차점,0,무,127.0153922,37.5964675,201359.313133,455210.962304
1070013500,미아리고개,101,도로교차점,1,유,127.0214041,37.5967887,201890.21719,455246.713758
1070013600,돈암동풍림아파트,101,도로교차점,0,무,127.022633,37.597089,201998.741552,455280.069845
1070013700,캐나다관저,101,도로교차점,0,무,126.9864613,37.5973071,198804.393126,455304.129071
1070013800,파푸아뉴기니아대사관저,101,도로교차점,0,무,126.991076,37.5975412,199211.919082,455330.055533
1070013900,백악산앞삼거리,101,도로교차점,0,무,126.9877124,37.5977335,198914.883347,455351.436665
1070014000,녹야원(조계종),101,도로교차점,0,무,127.0049337,37.5977368,200435.692541,455351.746716
1070014100,성가정입양원,101,도로교차점,0,무,127.0026515,37.5977406,200234.156915,455352.159861
1070014200,월송길삼거리,101,도로교차점,1,유,127.0424383,37.5978286,203747.727887,455362.768993
1070014300,월곡래미안 루나밸리후문,101,도로교차점,0,무,127.0412231,37.5978081,203640.412673,455360.440655
1070014400,삼진파크빌라,101,도로교차점,0,무,127.0052393,37.5979693,200462.680095,455377.543643
1070014500,향리미술학원,101,도로교차점,1,유,127.0330025,37.5979633,202914.44778,455377.385113
1070014600,미아리고개예술극장,101,도로교차점,1,유,127.0217557,37.598138,201921.237002,455396.478807
1070014700,성북성심빌딩,101,도로교차점,0,무,127.0212815,37.5981777,201879.361314,455400.878837
1070014800,타운하우스,101,도로교차점,0,무,126.9893877,37.5983501,199062.838643,455419.858052
1070014900,고명중고,101,도로교차점,0,무,127.020523,37.5985211,201812.36868,455438.978913
1070015000,별장빌라,102,도로시.종점,0,무,127.026898,37.5986986,202375.331701,455458.824026
1070015100,종암동 근린생활시설,103,속성변화점,0,무,127.0343286,37.5987416,203031.518201,455463.808786
1070015200,정릉대림e편한세상,101,도로교차점,0,무,127.0191407,37.5988947,201690.289685,455480.412746
1070015300,정릉산정빌라,101,도로교차점,0,무,127.0065284,37.5992074,200576.515317,455514.969162
1070015400,상신하이츠빌리지,101,도로교차점,0,무,127.00553,37.5992351,200488.34473,455518.037674
1070015500,월곡역입구,108,IC 및 JC,0,무,127.0406221,37.5957245,203587.433748,455129.162401
1070015600,성북SUNhouse.3,101,도로교차점,0,무,126.9923987,37.599303,199328.745425,455525.585764
1070015700,수양부모협회입구,101,도로교차점,0,무,127.0021159,37.5994856,200186.84932,455545.835249
1070015800,스카이수성빌라,102,도로시.종점,0,무,127.0026642,37.5995117,200235.270265,455548.729402
1070015900,숲속의집,101,도로교차점,0,무,127.0030432,37.5995868,200268.740124,455557.063793
1070016000,세복맨션,101,도로교차점,0,무,127.0292383,37.599645,202581.971698,455563.927319
1070016100,스카이힐스빌라,101,도로교차점,0,무,127.0035091,37.5996666,200309.882914,455565.927353
1070016200,오리엔트공인중개사,101,도로교차점,0,무,126.9923148,37.5996996,199321.337077,455569.612518
